threshold,quantile,tn,fp,fn,tp,sensitivity,specificity,gmean,informedness,balance_gap
0.000327867081496846,0.639125461071803,283554,158660,265,1595,0.85752688172043,0.641214434640242,0.741524520600078,0.498741316360672,0.216312447080188
0.000327932397938414,0.639127712948743,283555,158659,265,1595,0.85752688172043,0.64121669598882,0.741525828153255,0.49874357770925,0.21631018573161
0.000327954873409419,0.639129964825682,283556,158658,265,1595,0.85752688172043,0.641218957337398,0.741527135704125,0.498745839057828,0.216307924383032
0.00032795961745005,0.639132216702622,283557,158657,265,1595,0.85752688172043,0.641221218685976,0.741528443252691,0.498748100406406,0.216305663034455
0.000327964869408018,0.639134468579561,283558,158656,265,1595,0.85752688172043,0.641223480034554,0.74152975079895,0.498750361754984,0.216303401685877
0.000328020993343574,0.639136720456501,283559,158655,265,1595,0.85752688172043,0.641225741383131,0.741531058342904,0.498752623103561,0.216301140337299
0.000328067190283775,0.63913897233344,283560,158654,265,1595,0.85752688172043,0.641228002731709,0.741532365884553,0.498754884452139,0.216298878988721
0.000328078487275167,0.639141224210379,283561,158653,265,1595,0.85752688172043,0.641230264080287,0.741533673423895,0.498757145800717,0.216296617640143
0.000328083989501312,0.639143476087319,283562,158652,265,1595,0.85752688172043,0.641232525428865,0.741534980960933,0.498759407149295,0.216294356291565
0.000328092959671907,0.63917725424141,283577,158637,265,1595,0.85752688172043,0.641266445657532,0.741554593739832,0.498793327377963,0.216260436062898
0.0003281099592575,0.63917950611835,283578,158636,265,1595,0.85752688172043,0.64126870700611,0.741555901239982,0.49879558872654,0.21625817471432
0.000328154642875455,0.639181757995289,283579,158635,265,1595,0.85752688172043,0.641270968354688,0.741557208737826,0.498797850075118,0.216255913365742
0.00032819627414222,0.639184009872229,283580,158634,265,1595,0.85752688172043,0.641273229703266,0.741558516233366,0.498800111423696,0.216253652017164
0.000328201456021005,0.639186261749168,283581,158633,265,1595,0.85752688172043,0.641275491051844,0.741559823726599,0.498802372772274,0.216251390668586
0.000328216117689802,0.639190765503047,283583,158631,265,1595,0.85752688172043,0.641280013748999,0.741562438706151,0.498806895469429,0.216246867971431
0.000328252169611943,0.639193017379986,283584,158630,265,1595,0.85752688172043,0.641282275097577,0.741563746192469,0.498809156818007,0.216244606622853
0.000328275503598034,0.639195269256926,283585,158629,265,1595,0.85752688172043,0.641284536446155,0.741565053676481,0.498811418166585,0.216242345274275
0.000328302736719005,0.639197521133865,283586,158628,265,1595,0.85752688172043,0.641286797794733,0.741566361158189,0.498813679515163,0.216240083925697
0.000328325208449879,0.639199773010805,283587,158627,265,1595,0.85752688172043,0.641289059143311,0.741567668637591,0.498815940863741,0.216237822577119
0.00032837290970362,0.639202024887744,283588,158626,265,1595,0.85752688172043,0.641291320491889,0.741568976114688,0.498818202212319,0.216235561228542
0.000328414838168759,0.639204276764683,283589,158625,265,1595,0.85752688172043,0.641293581840466,0.741570283589479,0.498820463560897,0.216233299879964
0.00032848325313226,0.639206528641623,283590,158624,265,1595,0.85752688172043,0.641295843189044,0.741571591061966,0.498822724909474,0.216231038531386
0.00032865984474814,0.639208780518562,283591,158623,265,1595,0.85752688172043,0.641298104537622,0.741572898532147,0.498824986258052,0.216228777182808
0.000328665081966756,0.639211032395502,283592,158622,265,1595,0.85752688172043,0.6413003658862,0.741574206000023,0.49882724760663,0.21622651583423
0.000328676750403049,0.639213284272441,283593,158621,265,1595,0.85752688172043,0.641302627234778,0.741575513465593,0.498829508955208,0.216224254485652
0.000328731097961867,0.639215536149381,283594,158620,265,1595,0.85752688172043,0.641304888583356,0.741576820928859,0.498831770303786,0.216221993137075
0.00032874831261928,0.63921778802632,283595,158619,265,1595,0.85752688172043,0.641307149931933,0.741578128389819,0.498834031652363,0.216219731788497
0.000328765993041539,0.639220039903259,283596,158618,265,1595,0.85752688172043,0.641309411280511,0.741579435848474,0.498836293000941,0.216217470439919
0.000328774692637105,0.639222291780199,283597,158617,265,1595,0.85752688172043,0.641311672629089,0.741580743304825,0.498838554349519,0.216215209091341
0.000328784082594288,0.639224543657138,283598,158616,265,1595,0.85752688172043,0.641313933977667,0.74158205075887,0.498840815698097,0.216212947742763
0.00032885833036096,0.639226795534078,283599,158615,265,1595,0.85752688172043,0.641316195326245,0.741583358210609,0.498843077046675,0.216210686394185
0.000328865859168889,0.639229047411017,283600,158614,265,1595,0.85752688172043,0.641318456674823,0.741584665660044,0.498845338395253,0.216208425045608
0.000328947368421053,0.639231299287957,283601,158613,265,1595,0.85752688172043,0.6413207180234,0.741585973107174,0.498847599743831,0.21620616369703
0.000328992263597978,0.639276336826745,283621,158593,265,1595,0.85752688172043,0.641365944994957,0.741612121565716,0.498892826715387,0.216160936725473
0.000329068002586381,0.639278588703685,283622,158592,265,1595,0.85752688172043,0.641368206343535,0.741613428964442,0.498895088063965,0.216158675376895
0.000329074719318622,0.639280840580624,283623,158591,265,1595,0.85752688172043,0.641370467692113,0.741614736360862,0.498897349412543,0.216156414028317
0.000329105592263487,0.639283092457563,283624,158590,265,1595,0.85752688172043,0.641372729040691,0.741616043754978,0.498899610761121,0.216154152679739
0.000329113528302883,0.639285344334503,283625,158589,265,1595,0.85752688172043,0.641374990389269,0.741617351146789,0.498901872109699,0.216151891331162
0.000329153752417739,0.639287596211442,283626,158588,265,1595,0.85752688172043,0.641377251737846,0.741618658536296,0.498904133458276,0.216149629982584
0.000329245722494065,0.639289848088382,283627,158587,265,1595,0.85752688172043,0.641379513086424,0.741619965923497,0.498906394806854,0.216147368634006
0.000329266887275481,0.639292099965321,283628,158586,265,1595,0.85752688172043,0.641381774435002,0.741621273308394,0.498908656155432,0.216145107285428
0.000329271871873568,0.639294351842261,283629,158585,265,1595,0.85752688172043,0.64138403578358,0.741622580690986,0.49891091750401,0.21614284593685
0.00032928362878686,0.6392966037192,283630,158584,265,1595,0.85752688172043,0.641386297132158,0.741623888071273,0.498913178852588,0.216140584588272
0.000329380764163373,0.639298855596139,283631,158583,265,1595,0.85752688172043,0.641388558480736,0.741625195449256,0.498915440201166,0.216138323239695
0.000329425561689768,0.639301107473079,283632,158582,265,1595,0.85752688172043,0.641390819829313,0.741626502824934,0.498917701549744,0.216136061891117
0.000329487168259699,0.639303359350018,283633,158581,265,1595,0.85752688172043,0.641393081177891,0.741627810198307,0.498919962898321,0.216133800542539
0.000329495201389144,0.639305611226958,283634,158580,265,1595,0.85752688172043,0.641395342526469,0.741629117569375,0.498922224246899,0.216131539193961
0.000329523831013034,0.639307863103897,283635,158579,265,1595,0.85752688172043,0.641397603875047,0.741630424938139,0.498924485595477,0.216129277845383
0.000329527522509979,0.639310114980837,283636,158578,265,1595,0.85752688172043,0.641399865223625,0.741631732304598,0.498926746944055,0.216127016496805
0.000329536794525895,0.639312366857776,283637,158577,265,1595,0.85752688172043,0.641402126572203,0.741633039668753,0.498929008292633,0.216124755148228
0.000329562495337896,0.639314618734715,283638,158576,265,1595,0.85752688172043,0.641404387920781,0.741634347030602,0.498931269641211,0.21612249379965
0.000329613518589897,0.639316870611655,283639,158575,265,1595,0.85752688172043,0.641406649269358,0.741635654390148,0.498933530989788,0.216120232451072
0.000329686237329549,0.639319122488594,283640,158574,265,1595,0.85752688172043,0.641408910617936,0.741636961747388,0.498935792338366,0.216117971102494
0.000329706561160567,0.639321374365534,283641,158573,265,1595,0.85752688172043,0.641411171966514,0.741638269102324,0.498938053686944,0.216115709753916
0.000329765464105811,0.639332633750231,283646,158568,265,1595,0.85752688172043,0.641422478709403,0.741644805842435,0.498949360429833,0.216104403011027
0.000329768270944742,0.63933488562717,283647,158567,265,1595,0.85752688172043,0.641424740057981,0.741646113183544,0.498951621778411,0.216102141662449
0.000329806238834685,0.63933713750411,283648,158566,265,1595,0.85752688172043,0.641427001406559,0.741647420522348,0.498953883126989,0.216099880313871
0.000329813548697382,0.639339389381049,283649,158565,265,1595,0.85752688172043,0.641429262755137,0.741648727858848,0.498956144475567,0.216097618965293
0.000329815303430079,0.639341641257989,283650,158564,265,1595,0.85752688172043,0.641431524103715,0.741650035193043,0.498958405824145,0.216095357616716
0.00032988108937476,0.639370915658201,283663,158551,265,1595,0.85752688172043,0.641460921635226,0.741667030327875,0.498987803355657,0.216065960085204
0.000329889911023978,0.639373167535141,283664,158550,265,1595,0.85752688172043,0.641463182983804,0.741668337629808,0.498990064704235,0.216063698736626
0.000329917618057007,0.63937541941208,283665,158549,265,1595,0.85752688172043,0.641465444332382,0.741669644929437,0.498992326052812,0.216061437388048
0.000329924009359751,0.639377671289019,283666,158548,265,1595,0.85752688172043,0.64146770568096,0.741670952226762,0.49899458740139,0.21605917603947
0.000329931972789116,0.639379923165959,283667,158547,265,1595,0.85752688172043,0.641469967029538,0.741672259521783,0.498996848749968,0.216056914690892
0.000329947208446649,0.639382175042898,283668,158546,265,1595,0.85752688172043,0.641472228378116,0.741673566814499,0.498999110098546,0.216054653342315
0.000329957504269431,0.639384426919838,283669,158545,265,1595,0.85752688172043,0.641474489726693,0.741674874104911,0.499001371447124,0.216052391993737
0.00033005830898376,0.639386678796777,283670,158544,265,1595,0.85752688172043,0.641476751075271,0.741676181393019,0.499003632795701,0.216050130645159
0.000330082817393787,0.639388930673717,283671,158543,265,1595,0.85752688172043,0.641479012423849,0.741677488678822,0.499005894144279,0.216047869296581
0.000330104677930765,0.639391182550656,283672,158542,265,1595,0.85752688172043,0.641481273772427,0.741678795962321,0.499008155492857,0.216045607948003
0.000330173438970476,0.639393434427595,283673,158541,265,1595,0.85752688172043,0.641483535121005,0.741680103243516,0.499010416841435,0.216043346599425
0.000330177653108929,0.639395686304535,283674,158540,265,1595,0.85752688172043,0.641485796469583,0.741681410522407,0.499012678190013,0.216041085250848
0.000330238526570048,0.639397938181474,283675,158539,265,1595,0.85752688172043,0.64148805781816,0.741682717798994,0.499014939538591,0.21603882390227
0.000330273766446565,0.639400190058414,283676,158538,265,1595,0.85752688172043,0.641490319166738,0.741684025073277,0.499017200887169,0.216036562553692
0.000330298578024635,0.639402441935353,283677,158537,265,1595,0.85752688172043,0.641492580515316,0.741685332345255,0.499019462235746,0.216034301205114
0.000330322678067518,0.639404693812293,283678,158536,265,1595,0.85752688172043,0.641494841863894,0.741686639614929,0.499021723584324,0.216032039856536
0.000330325827854789,0.639406945689232,283679,158535,265,1595,0.85752688172043,0.641497103212472,0.741687946882299,0.499023984932902,0.216029778507958
0.00033035232769701,0.639409197566171,283680,158534,265,1595,0.85752688172043,0.64149936456105,0.741689254147365,0.49902624628148,0.216027517159381
0.000330378255310474,0.639411449443111,283681,158533,265,1595,0.85752688172043,0.641501625909628,0.741690561410127,0.499028507630058,0.216025255810803
0.000330386726357589,0.63941370132005,283682,158532,265,1595,0.85752688172043,0.641503887258205,0.741691868670584,0.499030768978635,0.216022994462225
0.000330425180850984,0.63941595319699,283683,158531,265,1595,0.85752688172043,0.641506148606783,0.741693175928738,0.499033030327213,0.216020733113647
0.00033042846768337,0.639418205073929,283684,158530,265,1595,0.85752688172043,0.641508409955361,0.741694483184587,0.499035291675791,0.216018471765069
0.000330444541430264,0.639420456950869,283685,158529,265,1595,0.85752688172043,0.641510671303939,0.741695790438133,0.499037553024369,0.216016210416491
0.000330446464524841,0.639422708827808,283686,158528,265,1595,0.85752688172043,0.641512932652517,0.741697097689374,0.499039814372947,0.216013949067913
0.000330449965264329,0.639424960704747,283687,158527,265,1595,0.85752688172043,0.641515194001094,0.741698404938311,0.499042075721525,0.216011687719336
0.000330469266358229,0.639427212581687,283688,158526,265,1595,0.85752688172043,0.641517455349672,0.741699712184945,0.499044337070103,0.216009426370758
0.000330528846153846,0.639431716335566,283690,158524,265,1595,0.85752688172043,0.641521978046828,0.741702326671299,0.499048859767258,0.216004903673602
0.000330581824010258,0.639433968212505,283691,158523,265,1595,0.85752688172043,0.641524239395406,0.74170363391102,0.499051121115836,0.216002642325024
0.000330631577191841,0.639436220089445,283692,158522,265,1595,0.85752688172043,0.641526500743984,0.741704941148438,0.499053382464414,0.216000380976447
0.000330634278002699,0.639438471966384,283693,158521,265,1595,0.85752688172043,0.641528762092562,0.741706248383551,0.499055643812992,0.215998119627869
0.000330669605952053,0.639440723843323,283694,158520,265,1595,0.85752688172043,0.641531023441139,0.741707555616361,0.499057905161569,0.215995858279291
0.000330687830687831,0.639442975720263,283695,158519,265,1595,0.85752688172043,0.641533284789717,0.741708862846866,0.499060166510147,0.215993596930713
0.00033071229819233,0.639472250120475,283708,158506,265,1595,0.85752688172043,0.641562682321229,0.741725856633782,0.499089564041659,0.215964199399201
0.000330712437267985,0.639474501997415,283709,158505,265,1595,0.85752688172043,0.641564943669807,0.741727163832034,0.499091825390237,0.215961938050623
0.000330750085518478,0.639476753874354,283710,158504,265,1595,0.85752688172043,0.641567205018385,0.741728471027982,0.499094086738815,0.215959676702045
0.000330787682281484,0.639479005751294,283711,158503,265,1595,0.85752688172043,0.641569466366963,0.741729778221626,0.499096348087393,0.215957415353468
0.00033083751291718,0.639481257628233,283712,158502,265,1595,0.85752688172043,0.64157172771554,0.741731085412966,0.499098609435971,0.21595515400489
0.000330837870538415,0.639483509505173,283713,158501,265,1595,0.85752688172043,0.641573989064118,0.741732392602002,0.499100870784548,0.215952892656312
0.000330849207202587,0.639485761382112,283714,158500,265,1595,0.85752688172043,0.641576250412696,0.741733699788735,0.499103132133126,0.215950631307734
0.000330856828544816,0.639488013259052,283715,158499,265,1595,0.85752688172043,0.641578511761274,0.741735006973164,0.499105393481704,0.215948369959156
0.00033102068594812,0.639490265135991,283716,158498,265,1595,0.85752688172043,0.641580773109852,0.741736314155289,0.499107654830282,0.215946108610578
0.000331076393559024,0.63949251701293,283717,158497,265,1595,0.85752688172043,0.64158303445843,0.741737621335111,0.49910991617886,0.215943847262
0.000331108696776864,0.63949476888987,283718,158496,265,1595,0.85752688172043,0.641585295807008,0.741738928512629,0.499112177527438,0.215941585913423
0.000331109463800346,0.639497020766809,283719,158495,265,1595,0.85752688172043,0.641587557155585,0.741740235687843,0.499114438876016,0.215939324564845
0.000331167262120506,0.639499272643749,283720,158494,265,1595,0.85752688172043,0.641589818504163,0.741741542860754,0.499116700224593,0.215937063216267
0.000331179505913512,0.639501524520688,283721,158493,265,1595,0.85752688172043,0.641592079852741,0.741742850031361,0.499118961573171,0.215934801867689
0.000331232492997199,0.639503776397628,283722,158492,265,1595,0.85752688172043,0.641594341201319,0.741744157199665,0.499121222921749,0.215932540519111
0.000331304076729065,0.639506028274567,283723,158491,265,1595,0.85752688172043,0.641596602549897,0.741745464365664,0.499123484270327,0.215930279170533
0.000331564986737401,0.639508280151506,283724,158490,265,1595,0.85752688172043,0.641598863898475,0.741746771529361,0.499125745618905,0.215928017821956
0.000331564986737401,0.639546562059477,283741,158473,265,1595,0.85752688172043,0.641637306824298,0.741768992959759,0.499164188544728,0.215889574896132
0.000331588051067715,0.639548813936416,283742,158472,265,1595,0.85752688172043,0.641639568172876,0.741770300081993,0.499166449893306,0.215887313547555
0.000331595620406546,0.639551065813356,283743,158471,265,1595,0.85752688172043,0.641641829521453,0.741771607201923,0.499168711241884,0.215885052198977
0.000331624600951723,0.639553317690295,283744,158470,265,1595,0.85752688172043,0.641644090870031,0.74177291431955,0.499170972590461,0.215882790850399
0.00033167495854063,0.639555569567234,283745,158469,265,1595,0.85752688172043,0.641646352218609,0.741774221434874,0.499173233939039,0.215880529501821
0.000331700340361976,0.639560073321113,283747,158467,265,1595,0.85752688172043,0.641650874915765,0.741776835658611,0.499177756636195,0.215876006804665
0.000331707032239204,0.639562325198053,283748,158466,265,1595,0.85752688172043,0.641653136264343,0.741778142767024,0.499180017984773,0.215873745456088
0.000331710800718827,0.639564577074992,283749,158465,265,1595,0.85752688172043,0.641655397612921,0.741779449873135,0.499182279333351,0.21587148410751
0.000331715846994536,0.639566828951931,283750,158464,265,1595,0.85752688172043,0.641657658961498,0.741780756976942,0.499184540681928,0.215869222758932
0.000331813166037765,0.639569080828871,283751,158463,265,1595,0.85752688172043,0.641659920310076,0.741782064078446,0.499186802030506,0.215866961410354
0.000331821908982644,0.63957133270581,283752,158462,265,1595,0.85752688172043,0.641662181658654,0.741783371177646,0.499189063379084,0.215864700061776
0.000331887167230343,0.63957358458275,283753,158461,265,1595,0.85752688172043,0.641664443007232,0.741784678274544,0.499191324727662,0.215862438713198
0.000331949042652348,0.639575836459689,283754,158460,265,1595,0.85752688172043,0.64166670435581,0.741785985369138,0.49919358607624,0.21586017736462
0.000331956454731318,0.639578088336629,283755,158459,265,1595,0.85752688172043,0.641668965704388,0.741787292461429,0.499195847424818,0.215857916016043
0.000331984645710136,0.639580340213568,283756,158458,265,1595,0.85752688172043,0.641671227052965,0.741788599551416,0.499198108773395,0.215855654667465
0.000331996891996892,0.639582592090507,283757,158457,265,1595,0.85752688172043,0.641673488401543,0.741789906639101,0.499200370121973,0.215853393318887
0.000332047986289632,0.639584843967447,283758,158456,265,1595,0.85752688172043,0.641675749750121,0.741791213724482,0.499202631470551,0.215851131970309
0.000332069224401794,0.639587095844386,283759,158455,265,1595,0.85752688172043,0.641678011098699,0.74179252080756,0.499204892819129,0.215848870621731
0.000332166451950923,0.639589347721326,283760,158454,265,1595,0.85752688172043,0.641680272447277,0.741793827888335,0.499207154167707,0.215846609273153
0.000332184212572563,0.639591599598265,283761,158453,265,1595,0.85752688172043,0.641682533795855,0.741795134966807,0.499209415516285,0.215844347924576
0.000332224620798508,0.639593851475205,283762,158452,265,1595,0.85752688172043,0.641684795144432,0.741796442042976,0.499211676864863,0.215842086575998
0.0003322456644064,0.639596103352144,283763,158451,265,1595,0.85752688172043,0.64168705649301,0.741797749116842,0.49921393821344,0.21583982522742
0.000332250980994672,0.639598355229084,283764,158450,265,1595,0.85752688172043,0.641689317841588,0.741799056188404,0.499216199562018,0.215837563878842
0.000332256575911398,0.639600607106023,283765,158449,265,1595,0.85752688172043,0.641691579190166,0.741800363257663,0.499218460910596,0.215835302530264
0.000332336324360253,0.639605110859902,283767,158447,265,1595,0.85752688172043,0.641696101887322,0.741802977389273,0.499222983607752,0.215830779833109
0.000332423583785265,0.639607362736841,283768,158446,265,1595,0.85752688172043,0.641698363235899,0.741804284451623,0.49922524495633,0.215828518484531
0.000332446808510638,0.639609614613781,283769,158445,265,1595,0.85752688172043,0.641700624584477,0.74180559151167,0.499227506304907,0.215826257135953
0.00033246405862789,0.639643392767872,283784,158430,265,1595,0.85752688172043,0.641734544813145,0.74182519713602,0.499261426533575,0.215792336907285
0.000332469842451694,0.639645644644812,283785,158429,265,1595,0.85752688172043,0.641736806161723,0.741826504159221,0.499263687882153,0.215790075558708
0.000332472671182349,0.639647896521751,283786,158428,265,1595,0.85752688172043,0.6417390675103,0.741827811180118,0.499265949230731,0.21578781421013
0.000332516064932776,0.63965014839869,283787,158427,265,1595,0.85752688172043,0.641741328858878,0.741829118198712,0.499268210579309,0.215785552861552
0.000332609301030354,0.63965240027563,283788,158426,265,1595,0.85752688172043,0.641743590207456,0.741830425215004,0.499270471927886,0.215783291512974
0.000332617149458358,0.639654652152569,283789,158425,265,1595,0.85752688172043,0.641745851556034,0.741831732228993,0.499272733276464,0.215781030164396
0.000332651933405229,0.639656904029509,283790,158424,265,1595,0.85752688172043,0.641748112904612,0.741833039240679,0.499274994625042,0.215778768815818
0.000332667997338656,0.639659155906448,283791,158423,265,1595,0.85752688172043,0.64175037425319,0.741834346250062,0.49927725597362,0.215776507467241
0.000332689405445253,0.639661407783387,283792,158422,265,1595,0.85752688172043,0.641752635601768,0.741835653257142,0.499279517322198,0.215774246118663
0.000332768013156542,0.639663659660327,283793,158421,265,1595,0.85752688172043,0.641754896950345,0.74183696026192,0.499281778670775,0.215771984770085
0.000332838829928868,0.639665911537266,283794,158420,265,1595,0.85752688172043,0.641757158298923,0.741838267264395,0.499284040019353,0.215769723421507
0.000332867375283064,0.639668163414206,283795,158419,265,1595,0.85752688172043,0.641759419647501,0.741839574264567,0.499286301367931,0.215767462072929
0.000332930012404021,0.639670415291145,283796,158418,265,1595,0.85752688172043,0.641761680996079,0.741840881262437,0.499288562716509,0.215765200724351
0.000333075800497897,0.639672667168085,283797,158417,265,1595,0.85752688172043,0.641763942344657,0.741842188258004,0.499290824065087,0.215762939375774
0.000333114179268026,0.639674919045024,283798,158416,265,1595,0.85752688172043,0.641766203693234,0.741843495251268,0.499293085413665,0.215760678027196
0.000333165688398691,0.639677170921963,283799,158415,265,1595,0.85752688172043,0.641768465041812,0.741844802242229,0.499295346762243,0.215758416678618
0.000333220921456216,0.639679422798903,283800,158414,265,1595,0.85752688172043,0.64177072639039,0.741846109230888,0.49929760811082,0.21575615533004
0.000333258227826267,0.639681674675842,283801,158413,265,1595,0.85752688172043,0.641772987738968,0.741847416217244,0.499299869459398,0.215753893981462
0.000333288395572133,0.639683926552782,283802,158412,265,1595,0.85752688172043,0.641775249087546,0.741848723201298,0.499302130807976,0.215751632632884
0.000333333333333333,0.639686178429721,283803,158411,265,1595,0.85752688172043,0.641777510436124,0.741850030183049,0.499304392156554,0.215749371284307
0.000333424940993889,0.639722208460752,283819,158395,265,1595,0.85752688172043,0.641813692013369,0.741870941577914,0.499340573733799,0.215713189707061
0.000333454011928126,0.639724460337692,283820,158394,265,1595,0.85752688172043,0.641815953361947,0.741872248520522,0.499342835082377,0.215710928358483
0.000333554474421348,0.639726712214631,283821,158393,265,1595,0.85752688172043,0.641818214710525,0.741873555460828,0.499345096430955,0.215708667009905
0.000333595198045441,0.63972896409157,283822,158392,265,1595,0.85752688172043,0.641820476059103,0.741874862398831,0.499347357779533,0.215706405661328
0.00033359606125139,0.63973121596851,283823,158391,265,1595,0.85752688172043,0.641822737407681,0.741876169334532,0.499349619128111,0.21570414431275
0.000333654747314541,0.639733467845449,283824,158390,265,1595,0.85752688172043,0.641824998756258,0.74187747626793,0.499351880476688,0.215701882964172
0.000333667000333667,0.639735719722389,283825,158389,265,1595,0.85752688172043,0.641827260104836,0.741878783199026,0.499354141825266,0.215699621615594
0.000333717114668595,0.639737971599328,283826,158388,265,1595,0.85752688172043,0.641829521453414,0.74188009012782,0.499356403173844,0.215697360267016
0.000333863002475098,0.639740223476268,283827,158387,265,1595,0.85752688172043,0.641831782801992,0.741881397054311,0.499358664522422,0.215695098918438
0.00033390872962635,0.639742475353207,283828,158386,265,1595,0.85752688172043,0.64183404415057,0.7418827039785,0.499360925871,0.21569283756986
0.000333982128638415,0.639744727230146,283829,158385,265,1595,0.85752688172043,0.641836305499148,0.741884010900387,0.499363187219578,0.215690576221283
0.000334017349724156,0.639746979107086,283830,158384,265,1595,0.85752688172043,0.641838566847725,0.741885317819971,0.499365448568156,0.215688314872705
0.000334032605398667,0.639749230984025,283831,158383,265,1595,0.85752688172043,0.641840828196303,0.741886624737253,0.499367709916733,0.215686053524127
0.000334040524010534,0.639751482860965,283832,158382,265,1595,0.85752688172043,0.641843089544881,0.741887931652233,0.499369971265311,0.215683792175549
0.000334052831740158,0.639753734737904,283833,158381,265,1595,0.85752688172043,0.641845350893459,0.741889238564911,0.499372232613889,0.215681530826971
0.000334088312359451,0.639755986614843,283834,158380,265,1595,0.85752688172043,0.641847612242037,0.741890545475286,0.499374493962467,0.215679269478393
0.000334168755221387,0.639758238491783,283835,158379,265,1595,0.85752688172043,0.641849873590615,0.741891852383359,0.499376755311045,0.215677008129816
0.000334224598930481,0.639760490368722,283836,158378,265,1595,0.85752688172043,0.641852134939192,0.74189315928913,0.499379016659622,0.215674746781238
0.000334233219557909,0.639798772276693,283853,158361,265,1595,0.85752688172043,0.641890577865016,0.741915376335005,0.499417459585446,0.215636303855415
0.000334261838440111,0.639801024153632,283854,158360,265,1595,0.85752688172043,0.641892839213593,0.741916683199338,0.499419720934024,0.215634042506837
0.000334311806914547,0.639803276030572,283855,158359,265,1595,0.85752688172043,0.641895100562171,0.741917990061368,0.499421982282601,0.215631781158259
0.000334314589466184,0.639805527907511,283856,158358,265,1595,0.85752688172043,0.641897361910749,0.741919296921097,0.499424243631179,0.215629519809681
0.000334417440680151,0.63980777978445,283857,158357,265,1595,0.85752688172043,0.641899623259327,0.741920603778524,0.499426504979757,0.215627258461103
0.000334448160535117,0.63981003166139,283858,158356,265,1595,0.85752688172043,0.641901884607905,0.741921910633649,0.499428766328335,0.215624997112525
0.000334456602678177,0.639812283538329,283859,158355,265,1595,0.85752688172043,0.641904145956483,0.741923217486472,0.499431027676913,0.215622735763948
0.000334536386736793,0.639814535415269,283860,158354,265,1595,0.85752688172043,0.64190640730506,0.741924524336993,0.49943328902549,0.21562047441537
0.000334580744025448,0.639816787292208,283861,158353,265,1595,0.85752688172043,0.641908668653638,0.741925831185212,0.499435550374068,0.215618213066792
0.000334601067622114,0.639819039169148,283862,158352,265,1595,0.85752688172043,0.641910930002216,0.741927138031129,0.499437811722646,0.215615951718214
0.000334672021419009,0.639821291046087,283863,158351,265,1595,0.85752688172043,0.641913191350794,0.741928444874744,0.499440073071224,0.215613690369636
0.000334737239124969,0.639823542923026,283864,158350,265,1595,0.85752688172043,0.641915452699372,0.741929751716057,0.499442334419802,0.215611429021058
0.000334821428571429,0.639825794799966,283865,158349,265,1595,0.85752688172043,0.64191771404795,0.741931058555069,0.49944459576838,0.215609167672481
0.000334924773269063,0.639828046676905,283866,158348,265,1595,0.85752688172043,0.641919975396528,0.741932365391778,0.499446857116958,0.215606906323903
0.000334928229665072,0.639830298553845,283867,158347,265,1595,0.85752688172043,0.641922236745105,0.741933672226186,0.499449118465535,0.215604644975325
0.000334944547102773,0.639832550430784,283868,158346,265,1595,0.85752688172043,0.641924498093683,0.741934979058292,0.499451379814113,0.215602383626747
0.000334971334971335,0.639834802307724,283869,158345,265,1595,0.85752688172043,0.641926759442261,0.741936285888096,0.499453641162691,0.215600122278169
0.000335056888684447,0.639837054184663,283870,158344,265,1595,0.85752688172043,0.641929020790839,0.741937592715598,0.499455902511269,0.215597860929591
0.00033507361093568,0.639839306061602,283871,158343,265,1595,0.85752688172043,0.641931282139417,0.741938899540799,0.499458163859847,0.215595599581013
0.000335111712787277,0.639841557938542,283872,158342,265,1595,0.85752688172043,0.641933543487995,0.741940206363698,0.499460425208425,0.215593338232436
0.000335120643431635,0.639843809815481,283873,158341,265,1595,0.85752688172043,0.641935804836572,0.741941513184294,0.499462686557003,0.215591076883858
0.000335124841833603,0.639882091723452,283890,158324,265,1595,0.85752688172043,0.641974247762396,0.741963728782281,0.499501129482826,0.215552633958035
0.000335160826058937,0.639884343600391,283891,158323,265,1595,0.85752688172043,0.641976509110973,0.741965035561448,0.499503390831404,0.215550372609457
0.000335173763312241,0.63988659547733,283892,158322,265,1595,0.85752688172043,0.641978770459551,0.741966342338313,0.499505652179981,0.215548111260879
0.000335176805765041,0.63988884735427,283893,158321,265,1595,0.85752688172043,0.641981031808129,0.741967649112877,0.499507913528559,0.215545849912301
0.000335184095386741,0.639891099231209,283894,158320,265,1595,0.85752688172043,0.641983293156707,0.741968955885139,0.499510174877137,0.215543588563723
0.000335242843234584,0.639893351108149,283895,158319,265,1595,0.85752688172043,0.641985554505285,0.7419702626551,0.499512436225715,0.215541327215145
0.000335306375809169,0.639895602985088,283896,158318,265,1595,0.85752688172043,0.641987815853863,0.741971569422759,0.499514697574293,0.215539065866567
0.000335345405767941,0.639897854862028,283897,158317,265,1595,0.85752688172043,0.641990077202441,0.741972876188117,0.499516958922871,0.21553680451799
0.000335385101010101,0.639900106738967,283898,158316,265,1595,0.85752688172043,0.641992338551018,0.741974182951173,0.499519220271449,0.215534543169412
0.000335438042620363,0.639902358615906,283899,158315,265,1595,0.85752688172043,0.641994599899596,0.741975489711928,0.499521481620026,0.215532281820834
0.000335442347550998,0.639904610492846,283900,158314,265,1595,0.85752688172043,0.641996861248174,0.741976796470382,0.499523742968604,0.215530020472256
